elbow_angle1,shoulder_angle1,hip_angle1,knee_angle1,head_y1,hip_y1,ankle_y1,elbow_angle2,shoulder_angle2,hip_angle2,knee_angle2,head_y2,hip_y2,ankle_y2,elbow_angle3,shoulder_angle3,hip_angle3,knee_angle3,head_y3,hip_y3,ankle_y3,elbow_angle4,shoulder_angle4,hip_angle4,knee_angle4,head_y4,hip_y4,ankle_y4,elbow_angle5,shoulder_angle5,hip_angle5,knee_angle5,head_y5,hip_y5,ankle_y5,label
3.498845640091267,59.86398770233124,7.15781301361583,29.20529049585998,0.2935185185185185,0.6333333333333333,0.9879629629629629,3.8701736213743114,56.642374076525385,4.173488866324832,43.00686100305101,0.2972222222222222,0.6287037037037037,0.9972222222222222,2.9841173516995463,56.36690066753973,7.379304793097136,45.541297055399475,0.30092592592592593,0.6342592592592593,0.9972222222222222,4.576956240467317,55.865528378475375,6.578095984614943,52.22013540522287,0.3037037037037037,0.6324074074074074,0.9768518518518519,5.196139018025831,47.71452458338425,12.863692554462443,57.12803041548604,0.30648148148148147,0.637962962962963,0.987037037037037,0
3.8701736213743114,56.642374076525385,4.173488866324832,43.00686100305101,0.2972222222222222,0.6287037037037037,0.9972222222222222,2.9841173516995463,56.36690066753973,7.379304793097136,45.541297055399475,0.30092592592592593,0.6342592592592593,0.9972222222222222,4.576956240467317,55.865528378475375,6.578095984614943,52.22013540522287,0.3037037037037037,0.6324074074074074,0.9768518518518519,5.196139018025831,47.71452458338425,12.863692554462443,57.12803041548604,0.30648148148148147,0.637962962962963,0.987037037037037,0.42525728956508196,41.659331362068336,15.049790018844716,44.79832813283949,0.31203703703703706,0.6314814814814815,0.987037037037037,0
2.9841173516995463,56.36690066753973,7.379304793097136,45.541297055399475,0.30092592592592593,0.6342592592592593,0.9972222222222222,4.576956240467317,55.865528378475375,6.578095984614943,52.22013540522287,0.3037037037037037,0.6324074074074074,0.9768518518518519,5.196139018025831,47.71452458338425,12.863692554462443,57.12803041548604,0.30648148148148147,0.637962962962963,0.987037037037037,0.42525728956508196,41.659331362068336,15.049790018844716,44.79832813283949,0.31203703703703706,0.6314814814814815,0.987037037037037,0.3821910163096415,48.14972198836698,15.299430975362085,31.28377177248154,0.325,0.6259259259259259,0.9861111111111112,0
4.576956240467317,55.865528378475375,6.578095984614943,52.22013540522287,0.3037037037037037,0.6324074074074074,0.9768518518518519,5.196139018025831,47.71452458338425,12.863692554462443,57.12803041548604,0.30648148148148147,0.637962962962963,0.987037037037037,0.42525728956508196,41.659331362068336,15.049790018844716,44.79832813283949,0.31203703703703706,0.6314814814814815,0.987037037037037,0.3821910163096415,48.14972198836698,15.299430975362085,31.28377177248154,0.325,0.6259259259259259,0.9861111111111112,4.096691281385743,45.84317678023785,13.060862316233758,25.183606730183474,0.32407407407407407,0.6277777777777778,0.9935185185185185,0
5.196139018025831,47.71452458338425,12.863692554462443,57.12803041548604,0.30648148148148147,0.637962962962963,0.987037037037037,0.42525728956508196,41.659331362068336,15.049790018844716,44.79832813283949,0.31203703703703706,0.6314814814814815,0.987037037037037,0.3821910163096415,48.14972198836698,15.299430975362085,31.28377177248154,0.325,0.6259259259259259,0.9861111111111112,4.096691281385743,45.84317678023785,13.060862316233758,25.183606730183474,0.32407407407407407,0.6277777777777778,0.9935185185185185,1.193602421819523,47.39057156173707,15.056175823697199,18.920142462910064,0.33055555555555555,0.6388888888888888,0.9879629629629629,0
0.42525728956508196,41.659331362068336,15.049790018844716,44.79832813283949,0.31203703703703706,0.6314814814814815,0.987037037037037,0.3821910163096415,48.14972198836698,15.299430975362085,31.28377177248154,0.325,0.6259259259259259,0.9861111111111112,4.096691281385743,45.84317678023785,13.060862316233758,25.183606730183474,0.32407407407407407,0.6277777777777778,0.9935185185185185,1.193602421819523,47.39057156173707,15.056175823697199,18.920142462910064,0.33055555555555555,0.6388888888888888,0.9879629629629629,0.5902147232332509,53.64554796201901,14.8836459360002,13.528781842836533,0.33240740740740743,0.6305555555555555,0.9898148148148148,0
0.3821910163096415,48.14972198836698,15.299430975362085,31.28377177248154,0.325,0.6259259259259259,0.9861111111111112,4.096691281385743,45.84317678023785,13.060862316233758,25.183606730183474,0.32407407407407407,0.6277777777777778,0.9935185185185185,1.193602421819523,47.39057156173707,15.056175823697199,18.920142462910064,0.33055555555555555,0.6388888888888888,0.9879629629629629,0.5902147232332509,53.64554796201901,14.8836459360002,13.528781842836533,0.33240740740740743,0.6305555555555555,0.9898148148148148,2.6516243511612374,50.98996955062203,18.59389421906265,7.191385867775584,0.33611111111111114,0.6333333333333333,0.9916666666666667,0
4.096691281385743,45.84317678023785,13.060862316233758,25.183606730183474,0.32407407407407407,0.6277777777777778,0.9935185185185185,1.193602421819523,47.39057156173707,15.056175823697199,18.920142462910064,0.33055555555555555,0.6388888888888888,0.9879629629629629,0.5902147232332509,53.64554796201901,14.8836459360002,13.528781842836533,0.33240740740740743,0.6305555555555555,0.9898148148148148,2.6516243511612374,50.98996955062203,18.59389421906265,7.191385867775584,0.33611111111111114,0.6333333333333333,0.9916666666666667,3.673911689293562,48.88323870528626,19.38625282315257,5.209897947968206,0.3388888888888889,0.6370370370370371,0.9675925925925926,0
1.193602421819523,47.39057156173707,15.056175823697199,18.920142462910064,0.33055555555555555,0.6388888888888888,0.9879629629629629,0.5902147232332509,53.64554796201901,14.8836459360002,13.528781842836533,0.33240740740740743,0.6305555555555555,0.9898148148148148,2.6516243511612374,50.98996955062203,18.59389421906265,7.191385867775584,0.33611111111111114,0.6333333333333333,0.9916666666666667,3.673911689293562,48.88323870528626,19.38625282315257,5.209897947968206,0.3388888888888889,0.6370370370370371,0.9675925925925926,8.578123504406875,49.21417852273405,18.404961194376565,1.3790574815252137,0.3490740740740741,0.6370370370370371,0.962037037037037,0
0.5902147232332509,53.64554796201901,14.8836459360002,13.528781842836533,0.33240740740740743,0.6305555555555555,0.9898148148148148,2.6516243511612374,50.98996955062203,18.59389421906265,7.191385867775584,0.33611111111111114,0.6333333333333333,0.9916666666666667,3.673911689293562,48.88323870528626,19.38625282315257,5.209897947968206,0.3388888888888889,0.6370370370370371,0.9675925925925926,8.578123504406875,49.21417852273405,18.404961194376565,1.3790574815252137,0.3490740740740741,0.6370370370370371,0.962037037037037,4.635779437809516,48.3279600925706,22.54123400996697,6.1038357323082675,0.3490740740740741,0.6509259259259259,0.962037037037037,0
2.6516243511612374,50.98996955062203,18.59389421906265,7.191385867775584,0.33611111111111114,0.6333333333333333,0.9916666666666667,3.673911689293562,48.88323870528626,19.38625282315257,5.209897947968206,0.3388888888888889,0.6370370370370371,0.9675925925925926,8.578123504406875,49.21417852273405,18.404961194376565,1.3790574815252137,0.3490740740740741,0.6370370370370371,0.962037037037037,4.635779437809516,48.3279600925706,22.54123400996697,6.1038357323082675,0.3490740740740741,0.6509259259259259,0.962037037037037,6.3845125875923605,49.195111708292096,24.4023157505834,3.626170708810674,0.3537037037037037,0.6537037037037037,0.9601851851851851,0
3.673911689293562,48.88323870528626,19.38625282315257,5.209897947968206,0.3388888888888889,0.6370370370370371,0.9675925925925926,8.578123504406875,49.21417852273405,18.404961194376565,1.3790574815252137,0.3490740740740741,0.6370370370370371,0.962037037037037,4.635779437809516,48.3279600925706,22.54123400996697,6.1038357323082675,0.3490740740740741,0.6509259259259259,0.962037037037037,6.3845125875923605,49.195111708292096,24.4023157505834,3.626170708810674,0.3537037037037037,0.6537037037037037,0.9601851851851851,5.624153444762608,49.41370532072952,21.554727681711245,3.1352342613945337,0.35648148148148145,0.6388888888888888,0.9611111111111111,0
8.578123504406875,49.21417852273405,18.404961194376565,1.3790574815252137,0.3490740740740741,0.6370370370370371,0.962037037037037,4.635779437809516,48.3279600925706,22.54123400996697,6.1038357323082675,0.3490740740740741,0.6509259259259259,0.962037037037037,6.3845125875923605,49.195111708292096,24.4023157505834,3.626170708810674,0.3537037037037037,0.6537037037037037,0.9601851851851851,5.624153444762608,49.41370532072952,21.554727681711245,3.1352342613945337,0.35648148148148145,0.6388888888888888,0.9611111111111111,4.7880288020220165,48.851475109093464,21.81100275198222,4.603338771874775,0.35648148148148145,0.6435185185185185,0.9638888888888889,0
4.635779437809516,48.3279600925706,22.54123400996697,6.1038357323082675,0.3490740740740741,0.6509259259259259,0.962037037037037,6.3845125875923605,49.195111708292096,24.4023157505834,3.626170708810674,0.3537037037037037,0.6537037037037037,0.9601851851851851,5.624153444762608,49.41370532072952,21.554727681711245,3.1352342613945337,0.35648148148148145,0.6388888888888888,0.9611111111111111,4.7880288020220165,48.851475109093464,21.81100275198222,4.603338771874775,0.35648148148148145,0.6435185185185185,0.9638888888888889,4.513227009569186,49.643761042549635,21.07209591692727,5.164420069531213,0.36018518518518516,0.6425925925925926,0.987037037037037,0
6.3845125875923605,49.195111708292096,24.4023157505834,3.626170708810674,0.3537037037037037,0.6537037037037037,0.9601851851851851,5.624153444762608,49.41370532072952,21.554727681711245,3.1352342613945337,0.35648148148148145,0.6388888888888888,0.9611111111111111,4.7880288020220165,48.851475109093464,21.81100275198222,4.603338771874775,0.35648148148148145,0.6435185185185185,0.9638888888888889,4.513227009569186,49.643761042549635,21.07209591692727,5.164420069531213,0.36018518518518516,0.6425925925925926,0.987037037037037,0.6094003062990327,48.5933584230803,23.693140442440757,2.230032010869599,0.3592592592592593,0.6416666666666667,0.9907407407407407,0
5.624153444762608,49.41370532072952,21.554727681711245,3.1352342613945337,0.35648148148148145,0.6388888888888888,0.9611111111111111,4.7880288020220165,48.851475109093464,21.81100275198222,4.603338771874775,0.35648148148148145,0.6435185185185185,0.9638888888888889,4.513227009569186,49.643761042549635,21.07209591692727,5.164420069531213,0.36018518518518516,0.6425925925925926,0.987037037037037,0.6094003062990327,48.5933584230803,23.693140442440757,2.230032010869599,0.3592592592592593,0.6416666666666667,0.9907407407407407,3.746436576953062,50.343912774198664,24.736727770695666,0.4864567540580648,0.3592592592592593,0.6416666666666667,0.9685185185185186,0
4.7880288020220165,48.851475109093464,21.81100275198222,4.603338771874775,0.35648148148148145,0.6435185185185185,0.9638888888888889,4.513227009569186,49.643761042549635,21.07209591692727,5.164420069531213,0.36018518518518516,0.6425925925925926,0.987037037037037,0.6094003062990327,48.5933584230803,23.693140442440757,2.230032010869599,0.3592592592592593,0.6416666666666667,0.9907407407407407,3.746436576953062,50.343912774198664,24.736727770695666,0.4864567540580648,0.3592592592592593,0.6416666666666667,0.9685185185185186,6.0011048723055245,50.104897534200695,22.05867087065873,0.7878935741366695,0.3638888888888889,0.6425925925925926,0.9675925925925926,0
4.513227009569186,49.643761042549635,21.07209591692727,5.164420069531213,0.36018518518518516,0.6425925925925926,0.987037037037037,0.6094003062990327,48.5933584230803,23.693140442440757,2.230032010869599,0.3592592592592593,0.6416666666666667,0.9907407407407407,3.746436576953062,50.343912774198664,24.736727770695666,0.4864567540580648,0.3592592592592593,0.6416666666666667,0.9685185185185186,6.0011048723055245,50.104897534200695,22.05867087065873,0.7878935741366695,0.3638888888888889,0.6425925925925926,0.9675925925925926,6.799510545053678,52.548720341889776,20.439320763017598,0.6744836050797903,0.362962962962963,0.6398148148148148,0.9685185185185186,0
0.6094003062990327,48.5933584230803,23.693140442440757,2.230032010869599,0.3592592592592593,0.6416666666666667,0.9907407407407407,3.746436576953062,50.343912774198664,24.736727770695666,0.4864567540580648,0.3592592592592593,0.6416666666666667,0.9685185185185186,6.0011048723055245,50.104897534200695,22.05867087065873,0.7878935741366695,0.3638888888888889,0.6425925925925926,0.9675925925925926,6.799510545053678,52.548720341889776,20.439320763017598,0.6744836050797903,0.362962962962963,0.6398148148148148,0.9685185185185186,6.789537150824385,61.40418826032927,15.326580705481271,1.1221824484934069,0.36944444444444446,0.6314814814814815,0.9685185185185186,0
3.746436576953062,50.343912774198664,24.736727770695666,0.4864567540580648,0.3592592592592593,0.6416666666666667,0.9685185185185186,6.0011048723055245,50.104897534200695,22.05867087065873,0.7878935741366695,0.3638888888888889,0.6425925925925926,0.9675925925925926,6.799510545053678,52.548720341889776,20.439320763017598,0.6744836050797903,0.362962962962963,0.6398148148148148,0.9685185185185186,6.789537150824385,61.40418826032927,15.326580705481271,1.1221824484934069,0.36944444444444446,0.6314814814814815,0.9685185185185186,3.893018754881751,55.02793672118087,14.915598307857985,3.273581071856559,0.3731481481481482,0.6407407407407407,0.9648148148148148,0
6.0011048723055245,50.104897534200695,22.05867087065873,0.7878935741366695,0.3638888888888889,0.6425925925925926,0.9675925925925926,6.799510545053678,52.548720341889776,20.439320763017598,0.6744836050797903,0.362962962962963,0.6398148148148148,0.9685185185185186,6.789537150824385,61.40418826032927,15.326580705481271,1.1221824484934069,0.36944444444444446,0.6314814814814815,0.9685185185185186,3.893018754881751,55.02793672118087,14.915598307857985,3.273581071856559,0.3731481481481482,0.6407407407407407,0.9648148148148148,1.5120094623836149,58.02584064687082,10.14347707242657,1.9499457408341094,0.37037037037037035,0.6342592592592593,0.9666666666666667,0
6.799510545053678,52.548720341889776,20.439320763017598,0.6744836050797903,0.362962962962963,0.6398148148148148,0.9685185185185186,6.789537150824385,61.40418826032927,15.326580705481271,1.1221824484934069,0.36944444444444446,0.6314814814814815,0.9685185185185186,3.893018754881751,55.02793672118087,14.915598307857985,3.273581071856559,0.3731481481481482,0.6407407407407407,0.9648148148148148,1.5120094623836149,58.02584064687082,10.14347707242657,1.9499457408341094,0.37037037037037035,0.6342592592592593,0.9666666666666667,1.631613222958826,62.37281696202304,5.369077317209814,3.5165474963354915,0.37222222222222223,0.6314814814814815,0.9657407407407408,0
6.789537150824385,61.40418826032927,15.326580705481271,1.1221824484934069,0.36944444444444446,0.6314814814814815,0.9685185185185186,3.893018754881751,55.02793672118087,14.915598307857985,3.273581071856559,0.3731481481481482,0.6407407407407407,0.9648148148148148,1.5120094623836149,58.02584064687082,10.14347707242657,1.9499457408341094,0.37037037037037035,0.6342592592592593,0.9666666666666667,1.631613222958826,62.37281696202304,5.369077317209814,3.5165474963354915,0.37222222222222223,0.6314814814814815,0.9657407407407408,1.684898721729531,65.95296537109341,2.5919406766017246,5.3952645682131335,0.3787037037037037,0.6314814814814815,0.9657407407407408,0
3.893018754881751,55.02793672118087,14.915598307857985,3.273581071856559,0.3731481481481482,0.6407407407407407,0.9648148148148148,1.5120094623836149,58.02584064687082,10.14347707242657,1.9499457408341094,0.37037037037037035,0.6342592592592593,0.9666666666666667,1.631613222958826,62.37281696202304,5.369077317209814,3.5165474963354915,0.37222222222222223,0.6314814814814815,0.9657407407407408,1.684898721729531,65.95296537109341,2.5919406766017246,5.3952645682131335,0.3787037037037037,0.6314814814814815,0.9657407407407408,2.351557573427288,70.03306996766284,0.6962019022303785,5.316236195628946,0.38055555555555554,0.6305555555555555,0.9657407407407408,0
1.5120094623836149,58.02584064687082,10.14347707242657,1.9499457408341094,0.37037037037037035,0.6342592592592593,0.9666666666666667,1.631613222958826,62.37281696202304,5.369077317209814,3.5165474963354915,0.37222222222222223,0.6314814814814815,0.9657407407407408,1.684898721729531,65.95296537109341,2.5919406766017246,5.3952645682131335,0.3787037037037037,0.6314814814814815,0.9657407407407408,2.351557573427288,70.03306996766284,0.6962019022303785,5.316236195628946,0.38055555555555554,0.6305555555555555,0.9657407407407408,1.3456945399067577,70.7326781968702,1.1139804093102033,6.009189559268889,0.38055555555555554,0.6277777777777778,0.9611111111111111,0
1.631613222958826,62.37281696202304,5.369077317209814,3.5165474963354915,0.37222222222222223,0.6314814814814815,0.9657407407407408,1.684898721729531,65.95296537109341,2.5919406766017246,5.3952645682131335,0.3787037037037037,0.6314814814814815,0.9657407407407408,2.351557573427288,70.03306996766284,0.6962019022303785,5.316236195628946,0.38055555555555554,0.6305555555555555,0.9657407407407408,1.3456945399067577,70.7326781968702,1.1139804093102033,6.009189559268889,0.38055555555555554,0.6277777777777778,0.9611111111111111,2.349197884588783,71.45843310934393,0.9221569815475354,5.342593032222927,0.3851851851851852,0.6277777777777778,0.9564814814814815,0
