elbow_angle1,shoulder_angle1,hip_angle1,knee_angle1,head_y1,hip_y1,ankle_y1,elbow_angle2,shoulder_angle2,hip_angle2,knee_angle2,head_y2,hip_y2,ankle_y2,elbow_angle3,shoulder_angle3,hip_angle3,knee_angle3,head_y3,hip_y3,ankle_y3,elbow_angle4,shoulder_angle4,hip_angle4,knee_angle4,head_y4,hip_y4,ankle_y4,elbow_angle5,shoulder_angle5,hip_angle5,knee_angle5,head_y5,hip_y5,ankle_y5,label
109.06373458688344,36.36767620198101,91.52350889302178,56.94031395394829,0.14537037037037037,0.3333333333333333,0.5101851851851852,113.44033481527035,42.117036547460465,98.13731572180176,58.46520809481171,0.14074074074074075,0.3453703703703704,0.5046296296296297,116.5429463249675,46.22398478175073,98.63034295199311,59.30709206954956,0.16666666666666666,0.35185185185185186,0.5120370370370371,109.01747650132285,39.16630654570261,100.00828809686453,84.9194900555602,0.1638888888888889,0.3712962962962963,0.5194444444444445,133.86818539371478,41.11018541260213,98.66037717782146,79.79602627826831,0.15555555555555556,0.375,0.5138888888888888,0
113.44033481527035,42.117036547460465,98.13731572180176,58.46520809481171,0.14074074074074075,0.3453703703703704,0.5046296296296297,116.5429463249675,46.22398478175073,98.63034295199311,59.30709206954956,0.16666666666666666,0.35185185185185186,0.5120370370370371,109.01747650132285,39.16630654570261,100.00828809686453,84.9194900555602,0.1638888888888889,0.3712962962962963,0.5194444444444445,133.86818539371478,41.11018541260213,98.66037717782146,79.79602627826831,0.15555555555555556,0.375,0.5138888888888888,107.77197189512796,36.63060840672188,95.99536860131883,78.17655634752431,0.1537037037037037,0.37222222222222223,0.5138888888888888,0
116.5429463249675,46.22398478175073,98.63034295199311,59.30709206954956,0.16666666666666666,0.35185185185185186,0.5120370370370371,109.01747650132285,39.16630654570261,100.00828809686453,84.9194900555602,0.1638888888888889,0.3712962962962963,0.5194444444444445,133.86818539371478,41.11018541260213,98.66037717782146,79.79602627826831,0.15555555555555556,0.375,0.5138888888888888,107.77197189512796,36.63060840672188,95.99536860131883,78.17655634752431,0.1537037037037037,0.37222222222222223,0.5138888888888888,111.5742391357176,35.73202813132275,96.01682442871983,76.26690597578765,0.14629629629629629,0.36574074074074076,0.5148148148148148,0
109.01747650132285,39.16630654570261,100.00828809686453,84.9194900555602,0.1638888888888889,0.3712962962962963,0.5194444444444445,133.86818539371478,41.11018541260213,98.66037717782146,79.79602627826831,0.15555555555555556,0.375,0.5138888888888888,107.77197189512796,36.63060840672188,95.99536860131883,78.17655634752431,0.1537037037037037,0.37222222222222223,0.5138888888888888,111.5742391357176,35.73202813132275,96.01682442871983,76.26690597578765,0.14629629629629629,0.36574074074074076,0.5148148148148148,108.25272751244738,36.01516082546829,97.02955882603857,76.93325725279868,0.14629629629629629,0.36574074074074076,0.5175925925925926,0
133.86818539371478,41.11018541260213,98.66037717782146,79.79602627826831,0.15555555555555556,0.375,0.5138888888888888,107.77197189512796,36.63060840672188,95.99536860131883,78.17655634752431,0.1537037037037037,0.37222222222222223,0.5138888888888888,111.5742391357176,35.73202813132275,96.01682442871983,76.26690597578765,0.14629629629629629,0.36574074074074076,0.5148148148148148,108.25272751244738,36.01516082546829,97.02955882603857,76.93325725279868,0.14629629629629629,0.36574074074074076,0.5175925925925926,112.17595437129862,39.705612107097,95.59845870373056,71.12381821685231,0.13240740740740742,0.36018518518518516,0.5166666666666667,0
107.77197189512796,36.63060840672188,95.99536860131883,78.17655634752431,0.1537037037037037,0.37222222222222223,0.5138888888888888,111.5742391357176,35.73202813132275,96.01682442871983,76.26690597578765,0.14629629629629629,0.36574074074074076,0.5148148148148148,108.25272751244738,36.01516082546829,97.02955882603857,76.93325725279868,0.14629629629629629,0.36574074074074076,0.5175925925925926,112.17595437129862,39.705612107097,95.59845870373056,71.12381821685231,0.13240740740740742,0.36018518518518516,0.5166666666666667,136.3699656577807,32.005383208083494,103.36079641121687,62.15408488026173,0.12685185185185185,0.3611111111111111,0.5111111111111111,0
111.5742391357176,35.73202813132275,96.01682442871983,76.26690597578765,0.14629629629629629,0.36574074074074076,0.5148148148148148,108.25272751244738,36.01516082546829,97.02955882603857,76.93325725279868,0.14629629629629629,0.36574074074074076,0.5175925925925926,112.17595437129862,39.705612107097,95.59845870373056,71.12381821685231,0.13240740740740742,0.36018518518518516,0.5166666666666667,136.3699656577807,32.005383208083494,103.36079641121687,62.15408488026173,0.12685185185185185,0.3611111111111111,0.5111111111111111,130.7692261680244,30.743896600026503,102.76221099761385,93.74164119349311,0.125,0.3712962962962963,0.5203703703703704,0
108.25272751244738,36.01516082546829,97.02955882603857,76.93325725279868,0.14629629629629629,0.36574074074074076,0.5175925925925926,112.17595437129862,39.705612107097,95.59845870373056,71.12381821685231,0.13240740740740742,0.36018518518518516,0.5166666666666667,136.3699656577807,32.005383208083494,103.36079641121687,62.15408488026173,0.12685185185185185,0.3611111111111111,0.5111111111111111,130.7692261680244,30.743896600026503,102.76221099761385,93.74164119349311,0.125,0.3712962962962963,0.5203703703703704,151.44467788082582,20.505145060173096,80.55846474698681,85.11527005412424,0.16666666666666666,0.42407407407407405,0.6157407407407407,0
112.17595437129862,39.705612107097,95.59845870373056,71.12381821685231,0.13240740740740742,0.36018518518518516,0.5166666666666667,136.3699656577807,32.005383208083494,103.36079641121687,62.15408488026173,0.12685185185185185,0.3611111111111111,0.5111111111111111,130.7692261680244,30.743896600026503,102.76221099761385,93.74164119349311,0.125,0.3712962962962963,0.5203703703703704,151.44467788082582,20.505145060173096,80.55846474698681,85.11527005412424,0.16666666666666666,0.42407407407407405,0.6157407407407407,154.18865990884046,19.71429451529804,72.2698366960965,72.14740199169867,0.1925925925925926,0.4537037037037037,0.6805555555555556,0
136.3699656577807,32.005383208083494,103.36079641121687,62.15408488026173,0.12685185185185185,0.3611111111111111,0.5111111111111111,130.7692261680244,30.743896600026503,102.76221099761385,93.74164119349311,0.125,0.3712962962962963,0.5203703703703704,151.44467788082582,20.505145060173096,80.55846474698681,85.11527005412424,0.16666666666666666,0.42407407407407405,0.6157407407407407,154.18865990884046,19.71429451529804,72.2698366960965,72.14740199169867,0.1925925925925926,0.4537037037037037,0.6805555555555556,97.79699111023461,18.08293120136213,61.555876777795326,58.626994859891546,0.21666666666666667,0.4787037037037037,0.7444444444444445,2
